日期,时间,温度,湿度,光照强度,电压
2004/3/11,14:44:30,22.507,35.3687,323.84,2.53812
2004/3/11,14:45:02,22.507,35.438,338.56,2.53812
2004/3/11,14:45:36,22.4776,35.4726,338.56,2.52732
2004/3/11,14:46:06,22.556,35.3687,338.56,2.52732
2004/3/11,14:46:37,22.5364,35.3687,338.56,2.53812
2004/3/11,14:46:59,22.5756,35.2995,323.84,2.52732
2004/3/11,14:47:59,22.6344,35.2995,323.84,2.52732
2004/3/11,14:48:32,22.5952,35.2995,338.56,2.53812
2004/3/11,14:49:02,22.5854,35.2302,338.56,2.53812
2004/3/11,14:49:28,22.5854,35.3687,338.56,2.53812
2004/3/11,14:49:58,22.5462,35.438,338.56,2.53812
2004/3/11,14:50:29,22.5266,35.5072,338.56,2.51661
2004/3/11,14:51:08,22.5266,35.6456,338.56,2.53812
2004/3/11,14:51:28,22.4384,35.7148,338.56,2.53812
2004/3/11,14:52:03,22.4286,35.8185,338.56,2.53812
2004/3/11,14:52:39,22.3992,35.9221,338.56,2.53812
2004/3/11,14:53:08,22.409,35.853,323.84,2.53812
2004/3/11,14:53:34,22.4384,35.853,323.84,2.53812
2004/3/11,14:54:03,22.4776,35.7148,309.12,2.53812
2004/3/11,14:54:41,22.4972,35.7148,323.84,2.53812
2004/3/11,14:55:05,22.5266,35.5764,323.84,2.53812
2004/3/11,14:56:03,22.5266,35.6456,309.12,2.52732
2004/3/11,14:56:28,22.4972,35.7494,309.12,2.52732
2004/3/11,14:57:00,22.4384,35.853,309.12,2.52732
2004/3/11,14:57:36,22.3698,36.0257,309.12,2.51661
2004/3/11,14:58:03,22.3698,36.0257,309.12,2.53812
2004/3/11,14:58:36,22.3502,36.0603,309.12,2.53812
2004/3/11,14:59:05,22.3894,35.9912,309.12,2.53812
2004/3/11,14:59:37,22.3992,35.9912,309.12,2.53812
2004/3/11,15:00:28,22.3796,36.0257,309.12,2.52732
2004/3/11,15:01:04,22.4188,36.0603,309.12,2.53812
2004/3/11,15:01:34,22.3796,36.0603,309.12,2.53812
2004/3/11,15:02:11,22.409,35.9912,309.12,2.53812
2004/3/11,15:02:29,22.3992,36.0948,309.12,2.53812
2004/3/11,15:02:59,22.3992,36.0603,309.12,2.51661
2004/3/11,15:03:29,22.262,36.2673,309.12,2.52732
2004/3/11,15:04:07,22.2816,36.3362,309.12,2.53812
2004/3/11,15:04:34,22.2914,36.4052,309.12,2.53812
2004/3/11,15:05:00,22.2914,36.2673,309.12,2.53812
2004/3/11,15:05:34,22.2816,36.3707,309.12,2.53812
2004/3/11,15:06:03,22.3208,36.1983,309.12,2.53812
2004/3/11,15:06:29,22.2228,36.4741,309.12,2.53812
2004/3/11,15:07:08,22.2522,36.4052,309.12,2.51661
2004/3/11,15:07:32,22.262,36.4052,309.12,2.53812
2004/3/11,15:08:05,22.3012,36.3707,309.12,2.53812
2004/3/11,15:08:36,22.262,36.4741,294.4,2.53812
2004/3/11,15:08:59,22.262,36.4741,294.4,2.52732
2004/3/11,15:09:33,22.262,36.4396,294.4,2.53812
2004/3/11,15:10:05,22.2718,36.4741,294.4,2.53812
2004/3/11,15:10:27,22.2718,36.5085,294.4,2.53812
2004/3/11,15:11:32,22.2718,36.5085,294.4,2.52732
2004/3/11,15:12:02,22.2032,36.5774,294.4,2.53812
2004/3/11,15:12:27,22.1934,36.5774,294.4,2.53812
2004/3/11,15:13:02,22.2228,36.6463,294.4,2.53812
2004/3/11,15:13:31,22.2424,36.5774,294.4,2.51661
2004/3/11,15:13:58,22.2718,36.4741,294.4,2.51661
2004/3/11,15:14:34,22.2522,36.6118,294.4,2.53812
2004/3/11,15:14:59,22.2522,36.4741,279.68,2.53812
2004/3/11,15:15:29,22.164,36.7495,279.68,2.53812
2004/3/11,15:16:09,22.1444,36.8183,279.68,2.53812
2004/3/11,15:16:34,22.0562,36.9559,279.68,2.52732
2004/3/11,15:16:58,22.1052,36.9559,279.68,2.52732
2004/3/11,15:17:37,22.1052,36.8871,264.96,2.53812
2004/3/11,15:18:00,22.1738,36.7495,250.24,2.52732
2004/3/11,15:18:33,22.1738,36.7495,250.24,2.53812
2004/3/11,15:18:59,22.2032,36.7495,250.24,2.52732
2004/3/11,15:20:02,22.2326,36.6807,264.96,2.53812
2004/3/11,15:20:30,22.2522,36.6807,264.96,2.52732
2004/3/11,15:20:58,22.2718,36.6118,264.96,2.52732
2004/3/11,15:21:27,22.2718,36.6118,279.68,2.53812
2004/3/11,15:21:59,22.3208,36.4741,279.68,2.53812
2004/3/11,15:22:30,22.2816,36.5774,264.96,2.53812
2004/3/11,15:22:57,22.3404,36.4052,279.68,2.53812
2004/3/11,15:23:31,22.3208,36.4052,279.68,2.53812
2004/3/11,15:24:00,22.3404,36.4396,279.68,2.52732
2004/3/11,15:24:28,22.311,36.6807,279.68,2.51661
2004/3/11,15:25:02,22.3208,36.8183,279.68,2.53812
2004/3/11,15:25:32,22.2718,36.8183,279.68,2.52732
2004/3/11,15:26:00,22.3012,36.8183,279.68,2.51661
2004/3/11,15:26:31,22.2718,36.7495,279.68,2.52732
2004/3/11,15:26:58,22.3012,36.6807,279.68,2.53812
2004/3/11,15:27:34,22.2816,36.8527,279.68,2.51661
2004/3/11,15:28:00,22.3208,36.6118,279.68,2.53812
2004/3/11,15:28:30,22.3012,36.8871,264.96,2.52732
2004/3/11,15:28:58,22.311,36.6118,264.96,2.53812
2004/3/11,15:29:32,22.3012,36.6463,279.68,2.53812
2004/3/11,15:29:57,22.311,36.6463,264.96,2.53812
2004/3/11,15:30:59,22.3012,36.6807,279.68,2.51661
2004/3/11,15:31:31,22.2914,36.7151,264.96,2.52732
2004/3/11,15:32:09,22.3306,36.6118,264.96,2.53812
2004/3/11,15:32:29,22.2816,36.6807,264.96,2.52732
2004/3/11,15:33:28,22.3208,36.6463,264.96,2.53812
2004/3/11,15:34:00,22.2522,36.7495,264.96,2.53812
2004/3/11,15:34:29,22.213,36.8871,264.96,2.52732
2004/3/11,15:34:59,22.2326,36.8527,264.96,2.52732
2004/3/11,15:35:37,22.2424,36.8183,264.96,2.52732
2004/3/11,15:36:36,22.2522,36.8183,264.96,2.53812
2004/3/11,15:37:01,22.3012,36.7495,264.96,2.53812
2004/3/11,15:37:31,22.2816,36.7839,264.96,2.52732
2004/3/11,15:38:01,22.3012,36.8183,264.96,2.52732
2004/3/11,15:38:39,22.3012,36.7839,250.24,2.52732
2004/3/11,15:38:58,22.3404,36.7151,250.24,2.53812
2004/3/11,15:39:31,22.3306,36.7495,264.96,2.53812
2004/3/11,15:40:02,22.2816,36.8183,250.24,2.52732
2004/3/11,15:40:28,22.2816,36.9215,250.24,2.53812
2004/3/11,15:41:00,22.311,36.9559,250.24,2.52732
2004/3/11,15:41:33,22.3012,36.9902,250.24,2.52732
2004/3/11,15:41:59,22.3208,36.9215,250.24,2.53812
2004/3/11,15:42:36,22.3208,36.9559,250.24,2.53812
2004/3/11,15:42:58,22.3306,36.8871,250.24,2.52732
2004/3/11,15:43:42,22.3012,36.8871,250.24,2.52732
2004/3/11,15:44:03,22.3208,36.9215,250.24,2.52732
2004/3/11,15:45:05,22.3404,36.8871,235.52,2.53812
2004/3/11,15:45:30,22.3306,36.9559,235.52,2.53812
2004/3/11,15:45:57,22.36,36.8527,235.52,2.53812
2004/3/11,15:46:30,22.3306,36.8871,235.52,2.52732
2004/3/11,15:47:01,22.3502,36.9215,235.52,2.53812
2004/3/11,15:47:30,22.3208,36.9559,235.52,2.53812
2004/3/11,15:48:01,22.3698,36.9559,235.52,2.53812
2004/3/11,15:48:33,22.311,37.0246,235.52,2.53812
2004/3/11,15:48:58,22.3306,36.9902,235.52,2.52732
2004/3/11,15:49:28,22.311,36.9902,235.52,2.52732
2004/3/11,15:51:28,22.3404,36.9559,224.48,2.52732
2004/3/11,15:51:58,22.3404,36.9559,224.48,2.53812
2004/3/11,15:52:32,22.3208,37.0246,224.48,2.52732
2004/3/11,15:53:00,22.311,36.9902,224.48,2.52732
2004/3/11,15:53:32,22.2914,37.059,224.48,2.53812
2004/3/11,15:54:04,22.2914,37.0246,224.48,2.52732
2004/3/11,15:54:29,22.262,37.0933,217.12,2.53812
2004/3/11,15:54:58,22.2816,37.0246,217.12,2.52732
2004/3/11,15:55:40,22.2424,37.1277,217.12,2.53812
2004/3/11,15:56:05,22.262,37.0246,217.12,2.52732
2004/3/11,15:56:29,22.2032,37.2307,217.12,2.52732
2004/3/11,15:57:06,22.2032,37.2307,217.12,2.51661
2004/3/11,15:57:33,22.164,37.2993,217.12,2.52732
2004/3/11,15:57:59,22.1738,37.265,217.12,2.52732
2004/3/11,15:58:27,22.0856,37.3679,217.12,2.52732
2004/3/11,15:59:02,22.0856,37.5051,209.76,2.51661
2004/3/11,15:59:58,22.066,37.4708,209.76,2.51661
2004/3/11,16:00:37,22.017,37.6079,209.76,2.51661
2004/3/11,16:01:03,21.9876,37.6422,202.4,2.51661
2004/3/11,16:01:28,21.968,37.7107,202.4,2.52732
2004/3/11,16:02:04,21.9484,37.7792,202.4,2.52732
2004/3/11,16:02:32,21.8896,37.9161,202.4,2.52732
2004/3/11,16:03:08,21.8504,37.9845,202.4,2.52732
2004/3/11,16:03:30,21.821,38.0529,202.4,2.52732
2004/3/11,16:04:06,21.8504,38.0529,202.4,2.52732
2004/3/11,16:04:29,21.87,38.0871,202.4,2.52732
2004/3/11,16:05:05,21.8406,37.9503,202.4,2.52732
2004/3/11,16:05:28,21.8112,38.1213,202.4,2.51661
2004/3/11,16:05:59,21.8112,38.1897,202.4,2.51661
2004/3/11,16:06:33,21.7328,38.3263,195.04,2.52732
2004/3/11,16:06:58,21.7328,38.3605,195.04,2.52732
2004/3/11,16:07:29,21.7916,38.3263,195.04,2.51661
2004/3/11,16:07:57,21.8112,38.1897,195.04,2.52732
2004/3/11,16:08:36,21.8112,38.258,195.04,2.52732
2004/3/11,16:09:32,21.8014,38.258,195.04,2.52732
2004/3/11,16:10:03,21.7916,38.1897,195.04,2.52732
2004/3/11,16:10:28,21.7524,38.3946,195.04,2.52732
2004/3/11,16:11:03,21.772,38.2922,195.04,2.51661
2004/3/11,16:11:36,21.7524,38.3946,195.04,2.51661
2004/3/11,16:12:00,21.7426,38.3946,195.04,2.52732
2004/3/11,16:12:27,21.7132,38.497,187.68,2.52732
2004/3/11,16:13:02,21.7426,38.4629,187.68,2.52732
2004/3/11,16:13:38,21.7034,38.5311,187.68,2.52732
2004/3/11,16:14:02,21.7132,38.4629,187.68,2.52732
2004/3/11,16:14:29,21.674,38.5311,187.68,2.52732
2004/3/11,16:15:13,21.625,38.5652,187.68,2.52732
2004/3/11,16:15:33,21.5956,38.7357,187.68,2.50599
2004/3/11,16:16:00,21.6348,38.7357,187.68,2.52732
2004/3/11,16:16:28,21.6446,38.6675,187.68,2.52732
2004/3/11,16:17:01,21.6348,38.7016,187.68,2.51661
2004/3/11,16:17:30,21.6152,38.7016,187.68,2.52732
2004/3/11,16:18:05,21.6054,38.7016,187.68,2.50599
2004/3/11,16:18:35,21.6054,38.7357,187.68,2.50599
2004/3/11,16:19:00,21.674,38.6334,187.68,2.52732
2004/3/11,16:19:29,21.6152,38.7357,180.32,2.51661
2004/3/11,16:20:06,21.6348,38.7698,180.32,2.52732
2004/3/11,16:20:27,21.6054,38.7357,180.32,2.51661
2004/3/11,16:21:09,21.625,38.6675,180.32,2.51661
2004/3/11,16:21:28,21.625,38.7016,180.32,2.51661
2004/3/11,16:22:08,21.6446,38.7357,180.32,2.52732
2004/3/11,16:22:29,21.625,38.7357,180.32,2.51661
2004/3/11,16:23:04,21.6348,38.6334,180.32,2.52732
2004/3/11,16:23:30,21.6348,38.6675,180.32,2.51661
2004/3/11,16:23:59,21.5858,38.8039,180.32,2.50599
2004/3/11,16:24:27,21.5466,38.8379,180.32,2.50599
2004/3/11,16:25:07,21.5466,38.872,180.32,2.51661
2004/3/11,16:25:28,21.478,39.0082,180.32,2.51661
2004/3/11,16:26:00,21.478,39.0763,180.32,2.51661
2004/3/11,16:26:28,21.4388,39.0763,172.96,2.51661
2004/3/11,16:26:59,21.4584,39.1783,172.96,2.51661
2004/3/11,16:27:37,21.4192,39.1783,172.96,2.51661
2004/3/11,16:27:58,21.429,39.1783,172.96,2.51661
2004/3/11,16:28:31,21.3898,39.3143,172.96,2.51661
2004/3/11,16:29:01,21.4094,39.3143,172.96,2.51661
2004/3/11,16:29:34,21.3898,39.3823,172.96,2.51661
2004/3/11,16:30:04,21.3996,39.3483,172.96,2.51661
2004/3/11,16:30:28,21.3702,39.4842,172.96,2.51661
2004/3/11,16:30:59,21.4192,39.4162,172.96,2.51661
2004/3/11,16:31:28,21.4388,39.3483,172.96,2.51661
2004/3/11,16:32:04,21.478,39.2463,172.96,2.51661
2004/3/11,16:32:31,21.478,39.3143,172.96,2.50599
2004/3/11,16:32:59,21.5074,39.2803,172.96,2.51661
2004/3/11,16:33:35,21.4976,39.3483,165.6,2.51661
2004/3/11,16:34:02,21.5172,39.2803,165.6,2.52732
2004/3/11,16:35:05,21.5466,39.2803,165.6,2.52732
2004/3/11,16:35:33,21.5466,39.2123,165.6,2.52732
2004/3/11,16:35:59,21.576,39.2123,165.6,2.51661
2004/3/11,16:36:29,21.576,39.2803,165.6,2.51661
2004/3/11,16:37:04,21.6054,39.2463,165.6,2.52732
2004/3/11,16:37:31,21.6152,39.2123,165.6,2.52732
2004/3/11,16:38:02,21.6446,39.2123,165.6,2.52732
2004/3/11,16:38:35,21.6348,39.1783,165.6,2.52732
2004/3/11,16:38:59,21.7034,39.0082,158.24,2.51661
2004/3/11,16:39:35,21.6838,38.9401,158.24,2.52732
2004/3/11,16:40:02,21.6838,38.872,158.24,2.52732
2004/3/11,16:40:35,21.6544,38.9742,158.24,2.51661
2004/3/11,16:41:02,21.6936,39.0082,158.24,2.52732
2004/3/11,16:41:39,21.674,39.0763,158.24,2.51661
2004/3/11,16:42:28,21.7132,39.0082,158.24,2.51661
2004/3/11,16:43:01,21.7426,38.872,158.24,2.52732
2004/3/11,16:43:31,21.723,38.9061,158.24,2.51661
2004/3/11,16:44:06,21.7818,38.872,158.24,2.51661
2004/3/11,16:44:35,21.7524,38.872,158.24,2.51661
2004/3/11,16:45:01,21.7622,38.872,150.88,2.52732
2004/3/11,16:45:29,21.772,38.9401,150.88,2.52732
2004/3/11,16:46:07,21.7818,38.872,150.88,2.52732
2004/3/11,16:47:04,21.8014,38.8379,150.88,2.52732
2004/3/11,16:47:33,21.7818,38.9401,150.88,2.51661
2004/3/11,16:48:02,21.8014,38.9401,150.88,2.52732
2004/3/11,16:48:31,21.7818,38.9742,150.88,2.52732
2004/3/11,16:48:59,21.7916,38.9401,150.88,2.52732
2004/3/11,16:50:01,21.8014,38.872,150.88,2.52732
2004/3/11,16:50:32,21.7916,38.872,150.88,2.52732
2004/3/11,16:51:01,21.8112,38.8039,150.88,2.51661
2004/3/11,16:51:28,21.7916,38.9061,150.88,2.52732
2004/3/11,16:51:59,21.8112,38.8039,143.52,2.52732
2004/3/11,16:52:27,21.7818,38.8379,150.88,2.52732
2004/3/11,16:53:01,21.7622,38.872,143.52,2.50599
2004/3/11,16:53:29,21.7524,38.9061,150.88,2.51661
2004/3/11,16:54:06,21.7524,38.9401,143.52,2.52732
2004/3/11,16:54:28,21.7328,38.9401,150.88,2.51661
2004/3/11,16:54:58,21.7034,39.0082,143.52,2.52732
2004/3/11,16:55:34,21.7132,39.0763,143.52,2.51661
2004/3/11,16:56:08,21.7328,39.0082,143.52,2.52732
2004/3/11,16:56:40,21.7034,39.0763,143.52,2.52732
2004/3/11,16:57:01,21.7328,39.0082,143.52,2.51661
2004/3/11,16:57:57,21.723,39.0082,143.52,2.51661
2004/3/11,16:58:29,21.7034,39.1103,143.52,2.52732
2004/3/11,16:58:57,21.7132,39.0082,143.52,2.51661
2004/3/11,16:59:28,21.6838,39.0763,143.52,2.52732
2004/3/11,17:00:27,21.674,39.0763,143.52,2.51661
2004/3/11,17:02:28,21.4682,39.5521,136.16,2.52732
2004/3/11,17:03:08,21.4388,39.6878,136.16,2.51661
2004/3/11,17:03:30,21.4094,39.6878,136.16,2.51661
2004/3/11,17:04:58,21.38,39.8574,128.8,2.51661
2004/3/11,17:05:27,21.4094,39.8913,128.8,2.51661
2004/3/11,17:07:28,21.4192,39.7557,128.8,2.51661
2004/3/11,17:08:27,21.4094,39.7557,128.8,2.51661
2004/3/11,17:09:58,21.429,39.7896,128.8,2.51661
2004/3/11,17:10:27,21.4878,39.6539,128.8,2.51661
2004/3/11,17:12:07,21.5368,39.5521,128.8,2.51661
2004/3/11,17:12:31,21.5466,39.5521,128.8,2.51661
2004/3/11,17:13:00,21.5368,39.4842,128.8,2.51661
2004/3/11,17:14:01,21.5662,39.5521,128.8,2.51661
2004/3/11,17:14:57,21.5662,39.62,121.44,2.51661
2004/3/11,17:15:27,21.576,39.4842,121.44,2.51661
2004/3/11,17:16:33,21.5662,39.5521,121.44,2.51661
2004/3/11,17:17:58,21.5858,39.4502,121.44,2.51661
2004/3/11,17:18:34,21.6054,39.5181,121.44,2.51661
2004/3/11,17:19:34,21.5956,39.4162,121.44,2.51661
2004/3/11,17:20:03,21.5662,39.4502,121.44,2.51661
2004/3/11,17:20:57,21.5956,39.4162,114.08,2.51661
2004/3/11,17:22:01,21.5956,39.3823,114.08,2.51661
2004/3/11,17:22:30,21.5858,39.4162,114.08,2.51661
2004/3/11,17:23:02,21.5662,39.5521,114.08,2.51661
2004/3/11,17:23:28,21.5466,39.7217,114.08,2.51661
2004/3/11,17:23:57,21.5368,39.62,114.08,2.51661
2004/3/11,17:24:27,21.5956,39.5521,114.08,2.51661
2004/3/11,17:25:37,21.6054,39.5521,114.08,2.51661
2004/3/11,17:28:07,21.5172,39.6878,108.56,2.51661
2004/3/11,17:30:27,21.5172,39.62,104.88,2.51661
2004/3/11,17:32:10,21.5564,39.7217,104.88,2.51661
2004/3/11,17:32:30,21.5564,39.7557,101.2,2.51661
2004/3/11,17:34:27,21.478,39.8235,101.2,2.52732
2004/3/11,17:35:05,21.4388,39.8913,101.2,2.52732
2004/3/12,7:07:06,20.4686,40.6355,101.2,2.51661
2004/3/12,7:07:29,20.5274,40.568,101.2,2.51661
2004/3/12,7:08:03,20.596,40.4328,104.88,2.52732
2004/3/12,7:08:41,20.6156,40.4328,108.56,2.52732
2004/3/12,7:09:02,20.6352,40.399,108.56,2.51661
2004/3/12,7:09:29,20.6548,40.2976,114.08,2.52732
2004/3/12,7:10:04,20.6744,40.2976,114.08,2.51661
2004/3/12,7:10:35,20.694,40.2638,114.08,2.51661
2004/3/12,7:11:07,20.7332,40.1622,114.08,2.52732
2004/3/12,7:11:41,20.7234,40.1622,121.44,2.52732
2004/3/12,7:12:00,20.7332,40.1284,121.44,2.51661
2004/3/12,7:12:33,20.7626,40.0607,121.44,2.52732
2004/3/12,7:12:59,20.743,40.0945,128.8,2.52732
2004/3/12,7:13:29,20.7528,40.1284,128.8,2.52732
2004/3/12,7:14:02,20.7332,40.2299,128.8,2.51661
2004/3/12,7:15:05,20.7528,40.2299,136.16,2.52732
2004/3/12,7:16:08,20.7528,40.2638,136.16,2.52732
2004/3/12,7:16:35,20.7528,40.2638,143.52,2.52732
2004/3/12,7:17:00,20.7626,40.2299,143.52,2.52732
2004/3/12,7:17:29,20.7528,40.2638,150.88,2.52732
2004/3/12,7:18:07,20.7332,40.3314,150.88,2.51661
2004/3/12,7:19:30,20.7234,40.399,158.24,2.52732
2004/3/12,7:20:05,20.7136,40.4328,158.24,2.51661
2004/3/12,7:20:34,20.7136,40.399,165.6,2.52732
2004/3/12,7:21:29,20.694,40.4328,165.6,2.52732
2004/3/12,7:22:00,20.694,40.4328,172.96,2.52732
2004/3/12,7:22:29,20.6842,40.4328,172.96,2.51661
2004/3/12,7:23:01,20.6548,40.5004,172.96,2.51661
2004/3/12,7:24:28,20.6744,40.568,180.32,2.52732
2004/3/12,7:25:03,20.6842,40.6018,180.32,2.52732
2004/3/12,7:25:32,20.694,40.6355,180.32,2.52732
2004/3/12,7:25:59,20.694,40.6018,187.68,2.52732
2004/3/12,7:26:33,20.7234,40.568,187.68,2.52732
2004/3/12,7:27:36,20.7528,40.5004,187.68,2.52732
2004/3/12,7:28:01,20.7528,40.5342,195.04,2.52732
2004/3/12,7:28:41,20.7528,40.5004,195.04,2.52732
2004/3/12,7:30:29,20.7626,40.568,202.4,2.51661
2004/3/12,7:31:06,20.7528,40.5342,202.4,2.52732
2004/3/12,7:31:34,20.7724,40.5004,202.4,2.52732
2004/3/12,7:32:02,20.7528,40.4666,209.76,2.51661
2004/3/12,7:32:34,20.743,40.568,209.76,2.51661
2004/3/12,7:33:33,20.7528,40.6355,209.76,2.52732
2004/3/12,7:33:59,20.7724,40.568,209.76,2.51661
2004/3/12,7:35:04,20.7528,40.6355,217.12,2.51661
2004/3/12,7:35:33,20.7528,40.6693,217.12,2.52732
2004/3/12,7:35:58,20.743,40.7031,217.12,2.52732
2004/3/12,7:36:28,20.7136,40.7706,224.48,2.51661
2004/3/12,7:36:59,20.7234,40.7706,224.48,2.52732
2004/3/12,7:38:09,20.743,40.8043,224.48,2.51661
2004/3/12,7:38:41,20.7626,40.8381,235.52,2.52732
2004/3/12,7:39:29,20.7626,40.7031,235.52,2.52732
2004/3/12,7:41:05,20.6156,41.7133,235.52,2.51661
2004/3/12,7:41:33,20.5666,41.478,235.52,2.52732
2004/3/12,7:42:01,20.498,41.7805,235.52,2.52732
2004/3/12,7:43:10,20.4098,41.9147,250.24,2.51661
2004/3/12,7:43:29,20.3804,42.0489,250.24,2.51661
2004/3/12,7:44:59,20.2824,42.25,250.24,2.51661
2004/3/12,7:45:29,20.2628,42.2835,250.24,2.51661
2004/3/12,7:45:59,20.2334,42.3505,250.24,2.51661
2004/3/12,7:46:38,20.204,42.3505,250.24,2.51661
2004/3/12,7:47:00,20.2138,42.4844,250.24,2.51661
2004/3/12,7:49:05,20.1844,42.5178,264.96,2.51661
2004/3/12,7:49:59,20.204,42.5178,264.96,2.51661
2004/3/12,7:50:36,20.1746,42.7185,264.96,2.51661
2004/3/12,7:50:59,20.1452,42.5847,264.96,2.51661
2004/3/12,7:52:07,20.155,42.6516,279.68,2.51661
2004/3/12,7:53:01,20.1648,42.5847,279.68,2.51661
2004/3/12,7:53:34,20.155,42.4509,294.4,2.52732
2004/3/12,7:54:02,20.204,42.6516,294.4,2.51661
2004/3/12,7:54:30,20.2236,42.7519,294.4,2.51661
2004/3/12,7:55:02,20.2236,42.6182,294.4,2.51661
2004/3/12,7:55:31,20.2334,42.183,294.4,2.51661
2004/3/12,7:56:01,20.2628,42.4844,294.4,2.51661
2004/3/12,7:56:34,20.253,42.4509,294.4,2.51661
2004/3/12,7:57:09,20.204,42.5847,294.4,2.52732
2004/3/12,7:57:35,20.1844,42.5847,294.4,2.51661
2004/3/12,7:58:41,20.1158,42.7185,294.4,2.51661
2004/3/12,7:59:04,20.1158,42.7853,294.4,2.51661
2004/3/12,7:59:33,20.1158,42.7519,294.4,2.51661
2004/3/12,8:00:04,20.0962,42.8187,294.4,2.51661
2004/3/12,8:00:34,20.0864,42.8521,309.12,2.51661
2004/3/12,8:01:00,20.0668,42.7853,309.12,2.51661
2004/3/12,8:01:29,20.0668,42.9856,309.12,2.51661
2004/3/12,8:02:02,20.0864,42.9856,309.12,2.51661
2004/3/12,8:02:38,20.0766,42.9523,294.4,2.51661
2004/3/12,8:03:03,20.0668,42.9856,294.4,2.51661
2004/3/12,8:04:06,20.057,42.8521,294.4,2.51661
2004/3/12,8:04:31,20.0472,42.9189,309.12,2.51661
2004/3/12,8:05:09,20.0472,42.8855,309.12,2.51661
2004/3/12,8:05:37,20.0864,42.7185,309.12,2.51661
2004/3/12,8:08:36,20.0864,42.9189,309.12,2.51661
2004/3/12,8:08:58,20.0864,42.9523,309.12,2.51661
2004/3/12,8:10:04,20.0962,42.8521,309.12,2.51661
2004/3/12,8:11:11,20.0766,42.9189,309.12,2.51661
2004/3/12,8:11:34,20.0668,42.8855,309.12,2.51661
2004/3/12,8:12:07,20.0668,43.0524,309.12,2.51661
2004/3/12,8:12:36,20.0472,43.0524,323.84,2.51661
2004/3/12,8:14:36,20.0668,43.0524,323.84,2.51661
2004/3/12,8:15:02,20.0864,43.1191,323.84,2.51661
2004/3/12,8:15:29,20.0668,42.9856,323.84,2.51661
2004/3/12,8:17:05,20.106,43.0524,323.84,2.51661
2004/3/12,8:17:38,20.106,42.9856,323.84,2.51661
2004/3/12,8:18:00,20.1452,42.8855,323.84,2.51661
2004/3/12,8:18:39,20.1648,42.8521,323.84,2.51661
2004/3/12,8:18:58,20.155,42.9523,338.56,2.51661
2004/3/12,8:20:06,20.1256,42.9523,338.56,2.51661
2004/3/12,8:21:06,20.1452,42.8855,338.56,2.52732
2004/3/12,8:21:32,20.1746,42.8521,338.56,2.51661
2004/3/12,8:24:33,20.253,42.4509,382.72,2.51661
2004/3/12,8:25:29,20.2824,42.5847,382.72,2.51661
2004/3/12,8:25:59,20.302,42.5847,382.72,2.52732
2004/3/12,8:26:28,20.3412,42.7185,382.72,2.51661
2004/3/12,8:27:06,20.3216,42.5847,382.72,2.51661
2004/3/12,8:28:32,20.4,42.2165,397.44,2.51661
2004/3/12,8:29:07,20.3608,42.4509,397.44,2.51661
2004/3/12,8:29:31,20.3608,42.4509,397.44,2.52732
2004/3/12,8:30:13,20.3902,42.25,397.44,2.51661
2004/3/12,8:30:28,20.4,42.4509,397.44,2.52732
2004/3/12,8:31:29,20.4,42.384,397.44,2.51661
2004/3/12,8:32:31,20.3608,42.7519,412.16,2.51661
2004/3/12,8:33:00,20.3216,42.685,412.16,2.51661
2004/3/12,8:33:30,20.3216,42.7853,412.16,2.51661
2004/3/12,8:33:59,20.2824,42.7853,412.16,2.51661
2004/3/12,8:35:06,20.2824,42.8521,412.16,2.51661
2004/3/12,8:36:09,20.2726,43.0524,412.16,2.51661
2004/3/12,8:37:17,20.2922,42.9856,412.16,2.51661
2004/3/12,8:37:35,20.2922,42.8521,412.16,2.51661
2004/3/12,8:38:06,20.302,42.685,412.16,2.51661
2004/3/12,8:39:28,20.4,42.4174,426.88,2.52732
2004/3/12,8:39:59,20.4098,42.5847,426.88,2.52732
2004/3/12,8:40:36,20.4098,42.6516,426.88,2.51661
2004/3/12,8:41:05,20.3804,42.6516,426.88,2.51661
2004/3/12,8:41:34,20.3706,42.6182,426.88,2.51661
2004/3/12,8:42:03,20.3412,42.9856,426.88,2.51661
2004/3/12,8:42:29,20.3216,42.8855,426.88,2.51661
2004/3/12,8:43:34,20.3804,42.6182,426.88,2.51661
2004/3/12,8:44:08,20.449,42.4509,426.88,2.51661
2004/3/12,8:44:30,20.4588,42.4509,426.88,2.51661
2004/3/12,8:45:10,20.449,42.7185,441.6,2.51661
2004/3/12,8:45:33,20.4196,42.7853,441.6,2.52732
2004/3/12,8:46:29,20.4784,42.7185,441.6,2.52732
2004/3/12,8:46:59,20.4686,42.5847,441.6,2.52732
2004/3/12,8:47:30,20.5372,42.384,441.6,2.51661
2004/3/12,8:48:05,20.6156,42.0489,441.6,2.51661
2004/3/12,8:48:37,20.6646,42.9856,441.6,2.52732
2004/3/12,8:49:09,20.6744,42.2835,441.6,2.52732
2004/3/12,8:50:33,20.6058,42.7185,456.32,2.52732
2004/3/12,8:50:59,20.5862,42.4844,456.32,2.52732
2004/3/12,8:51:29,20.5764,42.5847,456.32,2.51661
2004/3/12,8:52:14,20.5666,42.5178,456.32,2.52732
2004/3/12,8:52:42,20.6352,42.25,456.32,2.52732
2004/3/12,8:53:02,20.6548,42.2835,456.32,2.52732
2004/3/12,8:54:03,20.694,42.116,478.4,2.52732
